Id;Date_naissance;Sexe;Job;Emploi_actuel;Logement;Duree_Residence;Proprietaire;Telephone;Historique_credit;Nb_credit_existants;Compte_courant;Compte_cheque;Motif_credit;Montant_credit;Duree_credit_en_mois;Garants;Autres_acomptes;Typologie_client
892;23/02/1972;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Voiture ou autre;1;Compte critique / Autres credits (autre banque);2;Pas de compte courant;< 100 EUR;Radio/Television;1829;15;0;;Bon client
893;15/09/1980;Homme;Non qualifie;1-4 ans;Proprietaire;4;Accord de construction;0;Compte critique / Autres credits (autre banque);2;< 0EUR;< 100 EUR;Car (new);2171;12;0;;Bon client
894;03/07/1984;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;4;Voiture ou autre;1;Compte critique / Autres credits (autre banque);2;0-200 EUR;< 100 EUR;Car (used);5800;36;0;;Bon client
895;17/03/1989;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;3;Accord de construction;1;Compte critique / Autres credits (autre banque);2;Pas de compte courant;Compte cheque inconnu;Radio/Television;1169;18;0;;Bon client
896;25/06/1987;Homme;Tres qualifie/independants;4 a 7 ans;Proprietaire;2;Voiture ou autre;1;Au moins un retard de paiement;1;Pas de compte courant;Compte cheque inconnu;Car (used);8947;36;0;;Bon client
897;20/11/1990;Femme;Tres qualifie/independants;< 1 an;Location;4;Accord de construction;1;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Radio/Television;2606;21;0;Aucun;Bon client
898;26/10/1983;Femme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;2;Accord de construction;0;Compte critique / Autres credits (autre banque);1;Pas de compte courant;>=1000 EUR;Mobilier /equipements;1592;12;0;;Bon client
899;16/04/1985;Femme;Non qualifie;4 a 7 ans;Location;4;Bien immobilier;0;Pas de credit/credit rembourse;1;Pas de compte courant;Compte cheque inconnu;Mobilier /equipements;2186;15;0;;Bon client
900;20/10/1976;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;3;Voiture ou autre;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Mobilier /equipements;4153;18;1;;Mauvais client
901;17/01/1975;Homme;Qualifie/fonctionnaire;>=7 ans;Location;4;Accord de construction;1;Compte critique / Autres credits (autre banque);1;< 0EUR;< 100 EUR;Car (new);2625;16;1;;Mauvais client
902;13/07/1974;Homme;Qualifie/fonctionnaire;< 1 an;Proprietaire;4;Bien immobilier;1;Compte critique / Autres credits (autre banque);2;Pas de compte courant;Compte cheque inconnu;Car (new);3485;20;0;;Bon client
903;13/10/1976;Homme;Qualifie/fonctionnaire;>=7 ans;Logement gratuit;4;Inconnu/Pas de propriete;0;Compte critique / Autres credits (autre banque);2;Pas de compte courant;Compte cheque inconnu;Car (used);10477;36;0;;Bon client
904;28/05/1978;Homme;Qualifie/fonctionnaire;1-4 ans;Location;2;Bien immobilier;1;Pas de credit/credit rembourse;1;Pas de compte courant;Compte cheque inconnu;Radio/Television;1386;15;0;;Bon client
905;15/07/1982;Homme;Tres qualifie/independants;>=7 ans;Proprietaire;1;Bien immobilier;1;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Radio/Television;1278;24;0;;Bon client
906;13/11/1998;Homme;Tres qualifie/independants;1-4 ans;Location;2;Bien immobilier;1;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Radio/Television;1107;12;0;;Bon client
907;21/08/1994;Homme;Non qualifie;4 a 7 ans;Proprietaire;2;Bien immobilier;0;Pas de credit/credit rembourse;1;< 0EUR;Compte cheque inconnu;Car (new);3763;21;1;Magasins;Bon client
908;24/11/1991;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Voiture ou autre;0;Pas de credit/credit rembourse;1;0-200 EUR;Compte cheque inconnu;Education;3711;36;0;;Bon client
909;06/09/1972;Femme;Non qualifie;< 1 an;Proprietaire;2;Accord de construction;0;Au moins un retard de paiement;2;Pas de compte courant;< 100 EUR;Car (used);3594;15;0;;Bon client
910;07/09/1985;Femme;Non qualifie;1-4 ans;Proprietaire;2;Bien immobilier;0;Pas de credit/credit rembourse;1;0-200 EUR;Compte cheque inconnu;Car (new);3195;9;0;Aucun;Bon client
911;23/03/1984;Femme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;4;Bien immobilier;0;Au moins un retard de paiement;2;Pas de compte courant;< 100 EUR;Radio/Television;4454;36;0;;Bon client
912;11/06/1993;Femme;Non qualifie;< 1 an;Proprietaire;4;Voiture ou autre;0;Compte critique / Autres credits (autre banque);1;0-200 EUR;< 100 EUR;Mobilier /equipements;4736;24;0;;Mauvais client
913;08/10/1993;Femme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Voiture ou autre;0;Pas de credit/credit rembourse;1;0-200 EUR;Compte cheque inconnu;Radio/Television;2991;30;0;Magasins;Bon client
914;08/11/1990;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;2;Bien immobilier;1;Pas de credit/credit rembourse;1;Pas de compte courant;>=1000 EUR;Affaires;2142;11;0;;Bon client
915;27/03/1987;Homme;Qualifie/fonctionnaire;1-4 ans;Location;2;Accord de construction;1;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Affaires;3161;24;0;;Mauvais client
916;21/08/1986;Femme;Tres qualifie/independants;1-4 ans;Proprietaire;2;Accord de construction;1;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Autres;18424;48;0;;Mauvais client
917;02/06/1986;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Bien immobilier;0;Pas de credit/credit rembourse;1;Pas de compte courant;100-500 EUR;Car (used);2848;10;1;;Bon client
918;10/09/1950;Homme;Tres qualifie/independants;>=7 ans;Proprietaire;4;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Car (new);14896;6;0;;Mauvais client
919;02/11/1985;Homme;Qualifie/fonctionnaire;Sans emploi;Proprietaire;1;Accord de construction;0;Pas de credit/credit rembourse;1;< 0EUR;100-500 EUR;Mobilier /equipements;2359;24;0;;Mauvais client
920;11/09/1979;Homme;Tres qualifie/independants;>=7 ans;Location;2;Accord de construction;1;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Mobilier /equipements;3345;24;0;;Mauvais client
921;19/01/1990;Femme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Inconnu/Pas de propriete;0;Compte critique / Autres credits (autre banque);2;Pas de compte courant;< 100 EUR;Mobilier /equipements;1817;18;0;;Bon client
922;02/03/1981;Homme;Tres qualifie/independants;4 a 7 ans;Proprietaire;1;Voiture ou autre;1;Au moins un retard de paiement;1;Pas de compte courant;500-1000 EUR;Radio/Television;12749;48;0;;Bon client
923;05/08/1996;Femme;Qualifie/fonctionnaire;< 1 an;Location;4;Accord de construction;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Radio/Television;1366;9;0;Aucun;Mauvais client
924;13/05/1988;Homme;Qualifie/fonctionnaire;4 a 7 ans;Location;4;Accord de construction;1;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Car (new);2002;12;0;;Bon client
925;30/06/1963;Homme;Qualifie/fonctionnaire;< 1 an;Proprietaire;1;Accord de construction;1;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Mobilier /equipements;6872;24;0;;Mauvais client
926;14/02/1972;Homme;Qualifie/fonctionnaire;< 1 an;Proprietaire;2;Voiture ou autre;1;Pas de credit/credit rembourse;2;< 0EUR;< 100 EUR;Car (new);697;12;0;;Mauvais client
927;06/01/1997;Femme;Qualifie/fonctionnaire;< 1 an;Location;4;Accord de construction;0;Compte critique / Autres credits (autre banque);1;< 0EUR;< 100 EUR;Mobilier /equipements;1049;18;0;;Bon client
928;10/08/1979;Homme;Qualifie/fonctionnaire;4 a 7 ans;Logement gratuit;4;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;3;< 0EUR;< 100 EUR;Car (used);10297;48;0;;Mauvais client
929;02/04/1960;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Voiture ou autre;1;Pas de credit/credit rembourse;1;Pas de compte courant;Compte cheque inconnu;Radio/Television;1867;30;0;;Bon client
930;14/10/1975;Homme;Non qualifie;1-4 ans;Proprietaire;2;Bien immobilier;0;Au moins un retard de paiement;2;< 0EUR;< 100 EUR;Car (new);1344;12;0;;Bon client
931;09/06/1994;Homme;Non qualifie;< 1 an;Proprietaire;1;Accord de construction;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Mobilier /equipements;1747;24;1;;Bon client
932;24/06/1996;Femme;Qualifie/fonctionnaire;< 1 an;Proprietaire;2;Voiture ou autre;1;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Radio/Television;1670;9;0;;Mauvais client
933;14/02/1988;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;1;Bien immobilier;0;Compte critique / Autres credits (autre banque);2;Pas de compte courant;< 100 EUR;Car (new);1224;9;0;;Bon client
934;27/06/1976;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Accord de construction;1;Compte critique / Autres credits (autre banque);2;Pas de compte courant;500-1000 EUR;Radio/Television;522;12;0;;Bon client
935;18/04/1995;Femme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;1;Voiture ou autre;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Radio/Television;1498;12;0;;Bon client
936;26/04/1988;Homme;Tres qualifie/independants;< 1 an;Proprietaire;3;Inconnu/Pas de propriete;0;Au moins un retard de paiement;2;0-200 EUR;100-500 EUR;Radio/Television;1919;30;0;;Mauvais client
937;20/03/1990;Femme;Non qualifie;1-4 ans;Proprietaire;2;Bien immobilier;0;Pas de credit/credit rembourse;1;>=200 EUR;< 100 EUR;Radio/Television;745;9;0;;Mauvais client
938;08/02/1988;Homme;Tres qualifie/independants;< 1 an;Location;3;Voiture ou autre;1;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Radio/Television;2063;6;0;;Bon client
939;24/12/1976;Homme;Qualifie/fonctionnaire;1-4 ans;Logement gratuit;4;Inconnu/Pas de propriete;0;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Education;6288;60;0;;Mauvais client
940;31/10/1972;Homme;Tres qualifie/independants;1-4 ans;Proprietaire;4;Accord de construction;1;Compte critique / Autres credits (autre banque);2;Pas de compte courant;Compte cheque inconnu;Car (used);6842;24;0;;Bon client
941;16/08/1973;Homme;Tres qualifie/independants;< 1 an;Proprietaire;3;Accord de construction;1;Pas de credit/credit rembourse;1;Pas de compte courant;Compte cheque inconnu;Car (new);3527;12;0;;Bon client
942;15/02/1987;Homme;Non qualifie;1-4 ans;Proprietaire;2;Bien immobilier;0;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Car (new);1546;10;0;;Bon client
943;11/07/1987;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;2;Voiture ou autre;1;Pas de credit/credit rembourse;1;Pas de compte courant;Compte cheque inconnu;Mobilier /equipements;929;24;0;;Bon client
944;17/05/1976;Homme;Non qualifie;4 a 7 ans;Proprietaire;1;Bien immobilier;0;Compte critique / Autres credits (autre banque);3;Pas de compte courant;< 100 EUR;Car (new);1455;4;0;;Bon client
945;01/12/1972;Femme;Qualifie/fonctionnaire;< 1 an;Location;1;Accord de construction;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Mobilier /equipements;1845;15;1;;Bon client
946;06/07/1988;Femme;Qualifie/fonctionnaire;< 1 an;Proprietaire;1;Voiture ou autre;0;Pas de credit/credit rembourse;2;0-200 EUR;500-1000 EUR;Car (new);8358;48;0;;Bon client
947;20/05/1988;Homme;Qualifie/fonctionnaire;< 1 an;Logement gratuit;4;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;1;< 0EUR;500-1000 EUR;Mobilier /equipements;3349;24;0;;Mauvais client
948;16/06/1980;Homme;Tres qualifie/independants;Sans emploi;Proprietaire;4;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;1;Pas de compte courant;Compte cheque inconnu;Car (new);2859;12;0;;Bon client
949;02/04/1975;Homme;Non qualifie;< 1 an;Proprietaire;1;Accord de construction;0;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Mobilier /equipements;1533;18;1;;Mauvais client
950;20/02/1987;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Voiture ou autre;0;Pas de credit/credit rembourse;2;Pas de compte courant;100-500 EUR;Radio/Television;3621;24;0;;Mauvais client
951;07/02/1978;Homme;Sans emploi;Sans emploi;Proprietaire;3;Voiture ou autre;1;Compte critique / Autres credits (autre banque);3;0-200 EUR;< 100 EUR;Affaires;3590;18;0;;Bon client
952;08/12/1994;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;1;Voiture ou autre;1;Au moins un retard de paiement;2;< 0EUR;< 100 EUR;Affaires;2145;36;0;Aucun;Mauvais client
953;19/10/1990;Femme;Qualifie/fonctionnaire;< 1 an;Location;4;Voiture ou autre;0;Pas de credit/credit rembourse;1;0-200 EUR;500-1000 EUR;Car (used);4113;24;0;;Mauvais client
954;10/08/1992;Femme;Tres qualifie/independants;Sans emploi;Proprietaire;2;Voiture ou autre;1;Pas de credit/credit rembourse;2;Pas de compte courant;< 100 EUR;Mobilier /equipements;10974;36;0;;Mauvais client
955;28/02/1989;Femme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;4;Accord de construction;1;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Car (new);1893;12;1;;Bon client
956;30/04/1961;Femme;Tres qualifie/independants;>=7 ans;Location;4;Accord de construction;1;Compte critique / Autres credits (autre banque);2;< 0EUR;>=1000 EUR;Radio/Television;1231;24;0;;Bon client
957;08/04/1969;Homme;Non qualifie;>=7 ans;Proprietaire;4;Accord de construction;0;Compte critique / Autres credits (autre banque);2;>=200 EUR;Compte cheque inconnu;Radio/Television;3656;30;0;;Bon client
958;25/08/1981;Homme;Non qualifie;>=7 ans;Proprietaire;4;Bien immobilier;0;Compte critique / Autres credits (autre banque);3;0-200 EUR;< 100 EUR;Radio/Television;1154;9;0;;Bon client
959;11/10/1973;Homme;Non qualifie;1-4 ans;Proprietaire;2;Voiture ou autre;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Car (new);4006;28;0;Aucun;Mauvais client
960;31/05/1988;Homme;Qualifie/fonctionnaire;>=7 ans;Logement gratuit;4;Inconnu/Pas de propriete;0;Pas de credit/credit rembourse;1;0-200 EUR;100-500 EUR;Mobilier /equipements;3069;24;0;;Bon client
961;12/11/1988;Homme;Qualifie/fonctionnaire;>=7 ans;Location;2;Bien immobilier;0;Compte critique / Autres credits (autre banque);2;Pas de compte courant;< 100 EUR;Radio/Television;1740;6;0;;Bon client
962;05/04/1971;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;4;Accord de construction;0;Au moins un retard de paiement;2;0-200 EUR;< 100 EUR;Car (new);2353;21;0;;Bon client
963;08/04/1989;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Inconnu/Pas de propriete;0;Pas de credit/credit rembourse;1;Pas de compte courant;Compte cheque inconnu;Car (new);3556;15;0;Aucun;Bon client
964;03/04/1983;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;2;Voiture ou autre;1;Pas de credit/credit rembourse;2;Pas de compte courant;500-1000 EUR;Radio/Television;2397;24;0;Aucun;Mauvais client
965;25/11/1996;Homme;Non qualifie;< 1 an;Proprietaire;1;Accord de construction;0;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Reparation;454;6;0;;Bon client
966;21/05/1992;Femme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;1;Voiture ou autre;0;Pas de credit/credit rembourse;1;0-200 EUR;Compte cheque inconnu;Radio/Television;1715;30;0;;Bon client
967;07/07/1995;Homme;Non qualifie;1-4 ans;Proprietaire;2;Accord de construction;0;Compte critique / Autres credits (autre banque);2;0-200 EUR;500-1000 EUR;Radio/Television;2520;27;0;;Mauvais client
968;01/04/1964;Femme;Tres qualifie/independants;>=7 ans;Location;2;Voiture ou autre;1;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Radio/Television;3568;15;0;;Bon client
969;25/09/1989;Homme;Qualifie/fonctionnaire;4 a 7 ans;Location;4;Accord de construction;1;Pas de credit/credit rembourse;1;Pas de compte courant;Compte cheque inconnu;Radio/Television;7166;42;0;;Bon client
970;16/01/1978;Homme;Non qualifie;1-4 ans;Proprietaire;2;Bien immobilier;0;Compte critique / Autres credits (autre banque);2;< 0EUR;< 100 EUR;Car (new);3939;11;0;;Bon client
971;24/09/1996;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Bien immobilier;0;Pas de credit/credit rembourse;1;0-200 EUR;100-500 EUR;Reparation;1514;15;1;;Bon client
972;24/07/1975;Homme;Non qualifie;1-4 ans;Proprietaire;4;Accord de construction;0;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Car (new);7393;24;0;Aucun;Bon client
973;26/02/1989;Femme;Sans emploi;Sans emploi;Location;4;Inconnu/Pas de propriete;0;Pas de credit/credit rembourse;2;< 0EUR;< 100 EUR;Car (new);1193;24;1;;Mauvais client
974;21/03/1982;Homme;Qualifie/fonctionnaire;>=7 ans;Location;4;Inconnu/Pas de propriete;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Affaires;7297;60;1;;Mauvais client
975;28/10/1985;Femme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Voiture ou autre;1;Compte critique / Autres credits (autre banque);1;Pas de compte courant;< 100 EUR;Radio/Television;2831;30;0;;Bon client
976;23/01/1961;Femme;Non qualifie;1-4 ans;Proprietaire;3;Voiture ou autre;0;Pas de credit/credit rembourse;1;>=200 EUR;500-1000 EUR;Radio/Television;1258;24;0;Magasins;Bon client
977;02/04/1954;Femme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;3;Bien immobilier;0;Pas de credit/credit rembourse;1;0-200 EUR;< 100 EUR;Radio/Television;753;6;1;;Bon client
978;06/01/1976;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;2;Accord de construction;0;Au moins un retard de paiement;2;0-200 EUR;Compte cheque inconnu;Affaires;2427;18;0;;Bon client
979;12/08/1971;Homme;Non qualifie;>=7 ans;Proprietaire;4;Voiture ou autre;0;Au moins un retard de paiement;2;Pas de compte courant;< 100 EUR;Car (new);2538;24;0;;Mauvais client
980;09/10/1993;Homme;Qualifie/fonctionnaire;1-4 ans;Location;2;Accord de construction;0;Pas de credit/credit rembourse;1;0-200 EUR;100-500 EUR;Car (new);1264;15;0;;Mauvais client
981;15/03/1969;Homme;Qualifie/fonctionnaire;4 a 7 ans;Proprietaire;2;Accord de construction;0;Compte critique / Autres credits (autre banque);1;0-200 EUR;< 100 EUR;Mobilier /equipements;8386;30;0;;Mauvais client
982;08/02/1985;Homme;Tres qualifie/independants;Sans emploi;Location;2;Voiture ou autre;1;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Affaires;4844;48;0;;Mauvais client
983;24/04/1990;Femme;Tres qualifie/independants;1-4 ans;Proprietaire;1;Voiture ou autre;1;Pas de credit/credit rembourse;1;>=200 EUR;100-500 EUR;Car (new);2923;21;0;;Bon client
984;16/07/1992;Homme;Qualifie/fonctionnaire;1-4 ans;Proprietaire;2;Accord de construction;0;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Car (used);8229;36;0;Aucun;Mauvais client
985;07/03/1988;Homme;Non qualifie;4 a 7 ans;Proprietaire;2;Accord de construction;0;Compte critique / Autres credits (autre banque);2;Pas de compte courant;< 100 EUR;Mobilier /equipements;2028;24;0;;Bon client
986;02/11/1993;Femme;Qualifie/fonctionnaire;1-4 ans;Location;3;Accord de construction;0;Compte critique / Autres credits (autre banque);2;< 0EUR;< 100 EUR;Mobilier /equipements;1433;15;0;;Bon client
987;19/06/1985;Homme;Qualifie/fonctionnaire;< 1 an;Proprietaire;1;Accord de construction;0;Pas de credit/credit rembourse;2;>=200 EUR;< 100 EUR;Affaires;6289;42;0;;Bon client
988;30/10/1954;Femme;Qualifie/fonctionnaire;Sans emploi;Proprietaire;4;Bien immobilier;0;Pas de credit/credit rembourse;1;Pas de compte courant;100-500 EUR;Radio/Television;1409;13;0;;Bon client
989;19/06/1989;Homme;Tres qualifie/independants;Sans emploi;Logement gratuit;2;Inconnu/Pas de propriete;1;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Car (used);6579;24;0;;Bon client
990;16/08/1970;Homme;Non qualifie;>=7 ans;Proprietaire;2;Accord de construction;0;Compte critique / Autres credits (autre banque);2;0-200 EUR;< 100 EUR;Radio/Television;1743;24;0;Magasins;Bon client
991;29/11/1981;Homme;Non qualifie;< 1 an;Proprietaire;1;Accord de construction;0;Compte critique / Autres credits (autre banque);2;Pas de compte courant;Compte cheque inconnu;Education;3565;12;0;;Bon client
992;04/09/1984;Homme;Non qualifie;>=7 ans;Proprietaire;4;Voiture ou autre;0;Pas de credit/credit rembourse;1;Pas de compte courant;100-500 EUR;Radio/Television;1569;15;0;;Bon client
993;29/09/1995;Homme;Non qualifie;4 a 7 ans;Location;4;Voiture ou autre;0;Pas de credit/credit rembourse;2;< 0EUR;Compte cheque inconnu;Radio/Television;1936;18;0;;Bon client
994;29/08/1988;Homme;Tres qualifie/independants;Sans emploi;Proprietaire;3;Accord de construction;1;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Mobilier /equipements;3959;36;0;;Bon client
995;08/03/1968;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;3;Voiture ou autre;1;Pas de credit/credit rembourse;1;Pas de compte courant;Compte cheque inconnu;Car (new);2390;12;0;Aucun;Bon client
996;24/03/1987;Femme;Non qualifie;4 a 7 ans;Proprietaire;4;Bien immobilier;0;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Mobilier /equipements;1736;12;0;;Bon client
997;06/09/1978;Homme;Tres qualifie/independants;1-4 ans;Proprietaire;4;Accord de construction;1;Pas de credit/credit rembourse;1;< 0EUR;< 100 EUR;Car (used);3857;30;0;;Bon client
998;12/05/1980;Homme;Qualifie/fonctionnaire;>=7 ans;Proprietaire;4;Voiture ou autre;0;Pas de credit/credit rembourse;1;Pas de compte courant;< 100 EUR;Radio/Television;804;12;0;;Bon client
